-0.94,0.3,0.13,29718
-0.94,0.3,0.13,29727
-0.94,0.29,0.13,29734
-0.94,0.29,0.14,29743
-0.94,0.29,0.14,29752
-0.94,0.29,0.13,29760
-0.94,0.3,0.14,29771
-0.94,0.29,0.13,29780
-0.95,0.29,0.13,29790
-0.94,0.29,0.13,29796
-0.94,0.3,0.13,29806
-0.94,0.29,0.13,29813
-0.95,0.29,0.13,29832
-0.94,0.29,0.13,29840
-0.94,0.3,0.13,29849
-0.94,0.29,0.13,29856
-0.94,0.3,0.13,29865
-0.94,0.3,0.13,29873
-0.95,0.29,0.13,29881
-0.95,0.29,0.13,29890
-0.94,0.3,0.13,29902
-0.94,0.3,0.14,29911
-0.95,0.3,0.14,29917
-0.95,0.29,0.13,29927
-0.94,0.3,0.13,29936
-0.94,0.29,0.13,29943
-0.94,0.29,0.13,29952
-0.95,0.29,0.13,29960
-0.94,0.29,0.13,29969
-0.95,0.29,0.13,29976
-0.94,0.3,0.13,29985
-0.95,0.29,0.13,29994
-0.94,0.3,0.13,30005
-0.94,0.3,0.13,30015
-0.94,0.29,0.13,30021
-0.95,0.3,0.13,30031
-0.94,0.29,0.13,30041
-0.94,0.3,0.13,30047
-0.94,0.3,0.13,30054
-0.95,0.3,0.13,30063
-0.95,0.3,0.13,30073
-0.95,0.29,0.13,30080
-0.94,0.29,0.13,30090
-0.95,0.3,0.13,30098
-0.94,0.3,0.13,30106
-0.95,0.3,0.13,30115
-0.94,0.29,0.13,30126
-0.94,0.3,0.13,30136
-0.94,0.3,0.13,30142
-0.94,0.29,0.13,30152
-0.95,0.29,0.14,30162
-0.95,0.29,0.14,30168
-0.94,0.29,0.14,30176
-0.94,0.29,0.14,30184
-0.95,0.29,0.13,30193
-0.94,0.29,0.13,30202
-0.94,0.29,0.13,30213
-0.95,0.3,0.13,30222
-0.94,0.3,0.13,30229
-0.94,0.3,0.13,30240
-0.94,0.29,0.13,30245
-0.94,0.3,0.13,30255
-0.95,0.29,0.13,30262
-0.95,0.29,0.13,30271
-0.94,0.29,0.13,30279
-0.94,0.29,0.13,30288
-0.94,0.29,0.13,30297
-0.94,0.29,0.13,30306
-0.95,0.3,0.13,30314
-0.95,0.3,0.13,30323
-0.94,0.3,0.13,30334
-0.94,0.3,0.13,30340
-0.94,0.3,0.13,30349
-0.95,0.29,0.13,30357
-0.95,0.29,0.13,30366
-0.94,0.29,0.14,30377
-0.95,0.29,0.13,30388
-0.95,0.29,0.13,30393
-0.94,0.29,0.13,30403
-0.94,0.29,0.13,30410
-0.95,0.29,0.14,30418
-0.95,0.29,0.13,30427
-0.94,0.3,0.13,30436
-0.94,0.29,0.13,30446
-0.95,0.29,0.13,30462
-0.95,0.29,0.13,30470
-0.94,0.29,0.13,30479
-0.94,0.29,0.13,30487
-0.92,0.29,0.13,30496
